time,Open Price,High Price,Low Price,Close Price,Tick Volume,Spread (Points),Trading Volume,EMA (5) - Fast Exponential Moving Average,EMA (8) - Short-term Trend,EMA (13) - Medium-term Trend,EMA (21) - Intermediate Trend,EMA (50) - Medium-Long Trend,EMA (200) - Long-term Trend,MACD Line,MACD Signal Line,MACD Histogram,RSI (14) - Relative Strength Index,ATR (14) - Average True Range,Bollinger Band - Middle (SMA 20),Bollinger Band - Upper (2 std dev),Bollinger Band - Lower (2 std dev),"Stochastic %K (14,3)",Stochastic %D (3-period SMA of %K),Candle Direction,"EMA 5-8 Crossover Signal (1=Buy, -1=Sell)","MACD Signal Line Crossover (1=Buy, -1=Sell)","Stochastic Crossover Signal (1=Buy, -1=Sell)","RSI Signal (1=Oversold, -1=Overbought)","Bollinger Band Signal (1=Lower Band Touch, -1=Upper Band Touch)","Trend vs EMA200 (1=Above/Bullish, -1=Below/Bearish)",Potential Support/Resistance Level,ATR % of Price
2025-05-05 12:12:00,94521.24,94525.87,94514.23,94514.23,27,1595,0,94527.80396477817,94532.90103252126,94536.54593846749,94540.35063108538,94561.04976897352,94572.45038153125,-7.24415812267398,-6.043863988666345,-1.2002941340076347,44.101229120754745,23.97214285714394,94535.597,94588.29487855235,94482.89912144764,10.22265236746073,19.45293132757957,down,0,-1,0,0,0,-1,94514.23,0.025363527647788004
2025-05-05 12:13:00,94514.19,94515.67,94505.77,94505.94,25,1594,0,94520.51597651879,94526.90969196099,94532.17366154358,94537.2223918958,94558.8886015628,94571.78858669015,-9.107241355100996,-6.656539461953276,-2.45070189314772,42.6944955905424,24.553571428571427,94536.0355,94587.51901415973,94484.55198584027,5.726837674376142,11.632652973212158,down,0,0,0,0,0,-1,94505.94,0.02598098217802122
2025-05-05 12:14:00,94509.02,94509.07,94505.74,94506.69,21,1595,0,94515.9073176792,94522.41642708077,94528.53313846592,94534.44671990527,94556.84159757994,94571.14083955891,-10.403306664185948,-7.4058929023998115,-2.9974137617861363,42.87203766725568,23.10928571428667,94535.94149999999,94587.642565964,94484.24043403598,1.2876422564206047,5.745710766085817,up,0,0,0,0,0,-1,94506.69,0.024452539512585476
2025-05-05 12:15:00,94508.99,94508.99,94467.0,94496.37,42,1595,0,94509.3948784528,94516.62833217393,94523.93840439936,94530.98519991388,94554.47016238073,94570.39685110559,-12.1234341096133,-8.34940114384251,-3.7740329657707896,40.99017533583103,23.530714285715867,94535.2625,94588.72744330742,94481.79755669257,7.361561593549783,4.792013841448834,down,0,0,1,0,0,-1,94496.37,0.024901183279014704
2025-05-05 12:16:00,94495.07,94506.59,94487.64,94506.38,36,1595,0,94508.38991896855,94514.35092502418,94521.43006091374,94528.74836355807,94552.58427365992,94569.7598675125,-12.534434995803167,-9.18640791423464,-3.3480270815685262,43.57723902903148,24.202142857144022,94535.2505,94588.74261234252,94481.75838765746,16.681773934143138,8.443659261371165,up,0,0,0,0,0,-1,94506.38,0.025609004235633635
2025-05-05 12:17:00,94509.19,94532.28,94509.19,94532.24,27,1595,0,94516.33994597904,94518.3262750188,94522.97433792608,94529.0657850528,94551.78645900659,94569.38653549746,-10.650695690172142,-9.479265469422142,-1.1714302207500005,49.7111016536127,24.577857142857933,94534.7375,94588.13358377836,94481.34141622165,31.902380952382213,18.648572160025036,up,0,0,0,0,0,-1,94532.24,0.025999444361900166
2025-05-05 12:18:00,94529.86,94533.77,94517.47,94533.73,25,1594,0,94522.1366306527,94521.74932501462,94524.5108610795,94529.48980459344,94551.07836257495,94569.03174409947,-8.934595713508315,-9.370331518239377,0.43573580473106155,50.048058677511634,25.400714285715367,94533.8545,94586.67203874097,94481.03696125903,40.797619047620444,29.793924644715258,up,1,1,0,0,0,-1,94533.73,0.02686947218280223
2025-05-05 12:19:00,94532.88,94534.67,94532.81,94532.81,19,1595,0,94525.69442043515,94524.20725278914,94525.69645235386,94529.79164053948,94550.36195619946,94568.67132873529,-7.561644498578971,-9.008594114307297,1.4469496157283253,49.8260626495733,24.03928571428696,94532.8775,94584.97246545753,94480.78253454248,47.090476190475925,39.93015873015952,down,0,0,0,0,0,-1,94532.81,0.025429568542696408
2025-05-05 12:20:00,94534.59,94534.59,94528.01,94534.54,22,1595,0,94528.64294695677,94526.503418836,94526.95981630331,94530.22330958134,94549.74148732888,94568.33171352399,-6.261792184915976,-8.459233728429032,2.1974415435130563,50.2727415550437,20.440000000001287,94531.0655,94580.0369273162,94482.09407268379,47.638095238092205,45.175396825396184,up,0,0,0,0,0,-1,94534.54,0.02162172683127383
2025-05-05 12:21:00,94535.01,94547.15,94530.53,94537.94,20,1594,0,94531.74196463785,94529.04488131689,94528.52841397427,94530.92482689214,94549.27868390422,94568.0293084143,-4.900804848730331,-7.747547952489292,2.8467431037589606,51.192390952506344,18.46714285714344,94530.935,94579.81383127766,94482.05616872234,48.64047619047468,47.78968253968093,up,0,0,0,0,0,-1,94537.94,0.019534107530948357
2025-05-05 12:22:00,94543.96,94589.7,94537.98,94586.79,46,1594,0,94550.09130975857,94541.87712991313,94536.85149769223,94536.00347899285,94550.74971590798,94568.21598196242,0.1182114955590805,-6.174396062879618,6.292607558438698,62.0514713895654,17.079285714285756,94533.067,94587.74818509977,94478.38581490022,65.51421585749021,53.930929095352354,up,0,0,0,0,0,1,94586.79,0.018056734681751813
2025-05-05 12:23:00,94582.84,94589.74,94582.78,94589.74,24,1595,0,94563.30753983905,94552.51332326577,94544.4069980219,94540.88861726623,94552.2787466567,94568.43015129614,4.284469753954909,-4.082622899512712,8.36709265346762,62.59272858012395,17.37428571428609,94535.7485,94596.03101427303,94475.46598572697,82.76659680987268,65.64042961927917,up,0,0,0,0,0,1,94589.74,0.018368044688870152
2025-05-05 12:24:00,94589.24,94600.72,94587.68,94600.72,29,1594,0,94575.7783598927,94563.2259180956,94552.4517125902,94546.3278338784,94554.17840365056,94568.75144332305,8.37570377686643,-1.5909575642368836,9.966661341103315,64.61567623430716,16.76142857142882,94539.2115,94606.05691389402,94472.36608610599,99.20945395272928,82.49675554003072,up,0,0,0,0,0,1,94600.72,0.01771807716836491
2025-05-05 12:25:00,94603.85,94636.84,94600.05,94636.17,26,1595,0,94595.90890659514,94579.43571407435,94564.41146793446,94554.49530352581,94557.39376037013,94569.42227473279,14.31355717057886,1.5899453827262653,12.723611787852596,70.2159683611684,18.687142857142526,94545.437,94623.69594671395,94467.17805328606,99.86850368974756,93.94818481744983,up,0,0,0,-1,-1,1,94636.17,0.019746300866933356
2025-05-05 12:26:00,94632.41,94632.41,94599.58,94603.59,26,1595,0,94598.46927106343,94584.80333316894,94570.0084010867,94558.95845775073,94559.20537761053,94569.76225209863,16.203629690775415,4.512682244336096,11.690947446439319,60.70653290148386,20.469285714285174,94547.188,94629.10774727384,94465.26825272615,93.34275396451584,97.47357053566422,down,0,0,-1,0,0,1,94603.59,0.021636901637966565
2025-05-05 12:27:00,94600.85,94606.17,94600.28,94601.12,25,1595,0,94599.35284737562,94588.4292591314,94574.45291521717,94562.79132522794,94560.84908829247,94570.0742694907,17.30276195371698,7.070698186212274,10.232063767504707,60.042623131651006,20.182857142856978,94546.896,94627.95579219874,94465.83620780124,86.33223425969523,93.18116397131952,down,0,0,0,0,0,1,94601.12,0.021334691537327442
2025-05-05 12:28:00,94600.8,94602.34,94578.6,94580.68,23,1595,0,94593.12856491707,94586.70720154664,94575.34249875759,94564.41756838904,94561.62677110454,94570.1797991475,16.336181681617745,8.923794885293368,7.412386796324377,54.71035718894788,21.64071428571333,94549.04199999999,94631.34639384408,94466.73760615589,75.4415920866684,85.03886010362648,down,0,0,0,0,0,1,94580.68,0.022880692215062667
2025-05-05 12:29:00,94581.37,94604.57,94581.37,94602.36,23,1594,0,94596.20570994473,94590.18560120295,94579.20214179222,94567.86688035366,94563.22415262986,94570.50000015102,17.122180822494556,10.563472072733607,6.5587087497609495,58.8814774820936,20.34785714285681,94552.3775,94637.74668607619,94467.00831392381,74.26403528821902,78.67928721152754,up,0,0,0,0,0,1,94602.36,0.021508826146469085
2025-05-05 12:30:00,94602.32,94634.68,94597.14,94634.11,34,1595,0,94608.8404732965,94599.9465787134,94587.0461215362,94573.88898213969,94566.00398978163,94571.13293547291,20.075631080180756,12.465903874223036,7.60972720595772,64.0965372607895,21.675714285713703,94558.06749999999,94649.39901894264,94466.73598105734,80.56166819319732,76.75576518936157,up,0,0,1,0,0,1,94634.11,0.02290475842771037
2025-05-05 12:31:00,94634.62,94637.8,94632.26,94637.8,25,1595,0,94618.49364886434,94608.35845011042,94594.29667560247,94579.69907467245,94568.81951959412,94571.7962893488,22.455164688581135,14.463756037094656,7.991408651486479,64.65756658049696,20.221428571428987,94563.6975,94660.23212010437,94467.16287989562,91.58380667647663,82.13650338596432,up,0,0,0,0,0,1,94637.8,0.021367179468910927
2025-05-05 12:32:00,94641.44,94642.63,94611.19,94613.27,31,1595,0,94616.75243257624,94609.44990564144,94597.00715051641,94582.75097697494,94570.56267568847,94572.20896308662,22.10676321721985,15.992357473119696,6.114405744100154,58.15220724172206,21.302857142857516,94568.6495,94664.65924105604,94472.63975894396,90.74875456583037,87.63140981183477,down,0,0,0,0,0,1,94613.27,0.02251571808358121
2025-05-05 12:33:00,94614.45,94636.42,94610.91,94612.21,32,1595,0,94615.23828838416,94610.06325994333,94599.17898615693,94585.42906997722,94572.19590409285,94572.60698335442,21.497311771381646,17.093348332772088,4.4039634386095585,57.88119902739073,22.992142857142817,94573.963,94667.07894856767,94480.84705143234,82.61501773977967,88.31585966069554,down,0,0,-1,0,0,1,94612.21,0.024301454175040215
2025-05-05 12:34:00,94611.98,94613.6,94607.35,94607.36,22,1596,0,94612.61219225611,94609.46253551147,94600.34770242023,94587.42279088838,94573.57488824608,94572.95278451507,20.38794312553364,17.7522672913244,2.6356758342092377,56.58188472990006,22.968571428571263,94578.99650000001,94667.57383469616,94490.41916530386,72.12735791224405,81.83037673928469,down,0,0,0,0,0,1,94607.36,0.024277784972090186
2025-05-05 12:35:00,94610.74,94612.18,94586.77,94592.12,34,1595,0,94605.78146150408,94605.60863873114,94599.1723163602,94587.84980989851,94574.30214753054,94573.14350307712,18.070711928623496,17.815956218784223,0.254755709839273,52.58718163641586,23.596428571427946,94583.784,94663.46087332553,94504.10712667447,64.57716741454239,73.10651435552202,down,0,0,0,0,0,1,94592.12,0.024945448491299222
2025-05-05 12:36:00,94594.08,94595.43,94561.63,94588.57,46,1595,0,94600.04430766939,94601.82227456867,94597.65769973732,94587.91528172592,94574.8616711568,94573.29700055896,15.766092478879727,17.405983470803324,-1.6398909919235969,51.67203490976241,22.31357142857035,94587.8935,94658.75093500558,94517.03606499443,51.176877460189424,62.62713426232528,down,-1,-1,0,0,0,1,94588.57,0.02359013507506282
2025-05-05 12:37:00,94586.36,94598.91,94586.36,94592.14,33,1594,0,94597.40953844627,94599.67065799786,94596.86945691772,94588.29934702357,94575.53925268007,94573.48449309073,14.065594705098192,16.7379057176623,-2.6723110125641085,52.56600923466722,22.712857142855814,94590.88849999999,94656.72722905016,94525.04977094982,40.8867595099451,52.21360146155896,up,0,0,0,0,0,1,94592.14,0.02401135775430793
2025-05-05 12:38:00,94592.18,94614.67,94591.71,94611.4,39,1595,0,94602.07302563085,94602.27717844278,94598.94524878662,94590.39940638506,94576.94555649655,94573.8617618162,14.109414458362153,16.212207465802273,-2.1027930074401198,57.169166502879214,23.421428571426077,94594.772,94655.36903435334,94534.17496564666,44.12345679011796,45.39569792008415,up,0,0,0,0,0,1,94611.4,0.024755397945095493
2025-05-05 12:39:00,94608.35,94621.77,94607.02,94612.62,32,1595,0,94605.5886837539,94604.57558323327,94600.89878467425,94592.41946035005,94578.34455428101,94574.24741592747,14.080277063243557,15.78582138529053,-1.7055443220469737,57.45083960337647,21.84714285714082,94598.7625,94652.27645799036,94545.24854200963,54.020576131676954,46.34359747724667,up,1,0,1,0,0,1,94612.62,0.023091150902639437
2025-05-05 12:40:00,94614.28,94614.28,94531.31,94532.23,44,1594,0,94581.13578916928,94588.4987869592,94591.08895829222,94586.94769122732,94576.53614038764,94573.8293321869,7.484112129008281,14.125479534034081,-6.6413674050258,39.17077018808575,25.159999999998295,94598.647,94652.7513043701,94544.54269562989,41.74050266978693,46.62817853052727,down,-1,0,-1,0,1,-1,94532.23,0.026615261271206968
2025-05-05 12:41:00,94535.94,94538.05,94530.28,94537.06,27,1595,0,94566.44385944618,94577.06794541271,94583.37053567905,94582.41244657029,94574.98805645088,94573.46346818504,2.616186757426476,11.823620978712562,-9.207434221286086,40.39785099959868,25.294285714284342,94598.603,94652.9162044021,94544.2897955979,23.270592171842907,39.67722365776893,up,0,0,0,0,1,-1,94537.06,0.02675594704794537
2025-05-05 12:42:00,94537.07,94598.36,94532.27,94580.64,35,1594,0,94571.17590629746,94577.861735321,94582.98045915348,94582.2513150639,94575.20970129594,94573.53487646182,2.2489382553758333,9.908684434045215,-7.659746178669382,50.16598303713572,28.319285714284756,94598.29550000001,94652.95881608178,94543.63218391823,17.228456429814237,27.413183757148015,up,0,0,0,0,0,1,94580.64,0.029941947648360973
2025-05-05 12:43:00,94580.09,94596.06,94568.74,94596.06,29,1594,0,94579.47060419832,94581.90579413855,94584.8489649887,94583.50665005809,94576.02736006865,94573.7590070443,3.1656644916074583,8.560080445557663,-5.394415953950205,53.09518210923587,28.56428571428322,94598.6115,94653.13947419001,94544.08352580998,36.46936656282211,25.656138388159743,up,0,0,1,0,0,1,94596.06,0.03019606283209176
2025-05-05 12:44:00,94594.87,94596.12,94592.01,94596.11,19,1594,0,94585.01706946555,94585.06228433,94586.45768427603,94584.65240914372,94576.81491457576,94573.98140498417,3.851809953135671,7.618426347073265,-3.7666163939375936,53.10480757222587,26.176428571426577,94598.38100000001,94652.91042031412,94543.8515796859,53.989022400234916,35.895615130957076,up,0,0,0,0,0,1,94596.11,0.02767178118785918
2025-05-05 12:45:00,94592.07,94607.31,94592.01,94594.19,28,1595,0,94588.07471297705,94587.09066558999,94587.56230080803,94585.51946285792,94577.49629047475,94574.1824855316,4.192330642908928,6.9332072062403975,-2.7408765633314696,52.65793478937668,26.873571428569058,94596.28199999999,94647.83751717681,94544.72648282317,58.009197448448,49.48919547050166,down,1,0,0,0,0,1,94594.19,0.02840932559237418
2025-05-05 12:46:00,94593.36,94593.49,94587.01,94588.34,25,1596,0,94588.1631419847,94587.36829545889,94587.6734006926,94585.77587532539,94577.92153398554,94574.32335632233,3.9446778426645324,6.335501333525225,-2.3908234908606927,51.24303960413542,25.14071428571229,94595.51950000001,94647.07101596936,94543.96798403066,56.72658450699689,56.24160145189327,down,0,0,0,0,0,1,94588.34,0.026579083939640223
2025-05-05 12:47:00,94585.96,94608.58,94585.96,94599.78,30,1594,0,94592.0354279898,94590.12645202357,94589.40291487938,94587.04897756853,94578.77872873121,94574.57665625942,4.618286869910662,5.992058440802313,-1.373771570891651,53.85427919776512,24.93428571428376,94595.4525,94646.97684432076,94543.92815567924,62.51688645057751,59.08422280200745,up,0,0,0,0,0,1,94599.78,0.026357657189354733
2025-05-05 12:48:00,94599.71,94608.15,94593.05,94606.45,25,1595,0,94596.84028532653,94593.75390712944,94591.83821275375,94588.81270688048,94579.8638766241,94574.89380395834,5.625492952574859,5.918745343156823,-0.29325239058196395,55.355560136189496,25.566428571425995,94596.74100000001,94647.99807012391,94545.4839298761,71.30697489858042,63.51681528538493,up,0,0,0,0,0,1,94606.45,0.027023980470069424
2025-05-05 12:49:00,94605.07,94615.71,94604.77,94615.71,24,1594,0,94603.1301902177,94598.63303887846,94595.24846807464,94591.25791534588,94581.26960695257,94575.29993526224,7.08919580419024,6.152835435363507,0.9363603688267332,57.42637376933899,24.532857142855523,94597.40849999999,94649.31723175509,94545.49976824489,84.19863737384509,72.67416624100099,up,0,1,0,0,0,1,94615.71,0.025928946834363472
2025-05-05 12:50:00,94615.68,94631.09,94608.1,94631.02,23,1594,0,94612.42679347846,94605.83014134991,94600.35868692113,94594.87265031444,94583.22060275835,94575.8543637671,9.376493527772254,6.797567053845257,2.5789264739269973,60.67425046685801,23.76071428571283,94597.254,94648.71928411722,94545.78871588278,92.1872960907217,82.56430278771573,up,0,0,0,0,0,1,94631.02,0.0251088007777078
2025-05-05 12:51:00,94630.25,94631.05,94623.61,94626.73,26,1595,0,94617.19452898565,94610.47455438327,94604.12601736098,94597.76877301311,94584.92685363058,94576.36058900325,10.719459054482286,7.581945453972663,3.1375136005096227,59.308895693777835,23.39571428571279,94596.7005,94646.54222357839,94546.85877642162,96.32730665484281,90.90441337313653,down,0,0,0,0,0,1,94626.73,0.024724213005894627
2025-05-05 12:52:00,94626.81,94632.8,94602.31,94632.8,37,1594,0,94622.3963526571,94615.43576452031,94608.22230059512,94600.95343001193,94586.80423191957,94576.92217518232,12.133697469369508,8.492295857052033,3.641401612317475,60.65790413564645,23.93357142857089,94597.677,94649.6070992104,94545.74690078959,98.53519822769134,95.68326699108529,up,0,0,0,0,0,1,94632.8,0.0252909894123083
2025-05-05 12:53:00,94629.64,94636.11,94629.64,94632.95,25,1595,0,94625.91423510475,94619.32781684914,94611.75482908155,94603.86220910175,94588.61386988351,94577.47966597654,13.115409076839569,9.41691850100954,3.6984905758300286,60.692583963892126,23.3421428571424,94598.714,94652.65541320675,94544.77258679326,97.56303714081919,97.47518067445111,up,0,0,0,0,0,1,94632.95,0.02466597824240119
2025-05-05 12:54:00,94636.09,94637.58,94621.64,94622.45,31,1595,0,94624.75949006985,94620.02163532711,94613.28271064133,94605.55200827432,94589.94077694691,94577.92713198673,12.897486158733955,10.113032032554424,2.784454126179531,56.91079882695386,18.55428571428534,94599.46849999999,94654.33334878704,94544.60365121294,94.30447560235824,96.80090365695624,down,0,0,-1,0,0,1,94622.45,0.01960875639373673
2025-05-05 12:55:00,94624.28,94624.28,94560.07,94578.85,42,1594,0,94609.45632671323,94610.8723830322,94608.3637519783,94603.12455297665,94589.50584451763,94577.93631475302,9.101706252418808,9.910766876527301,-0.8090606241084934,44.5088603914017,22.58571428571304,94598.80500000001,94654.36063868113,94543.24936131889,75.7149146236613,89.1941424556129,down,-1,-1,0,0,0,1,94578.85,0.023880301236178104
2025-05-05 12:56:00,94573.69,94578.77,94559.8,94561.92,29,1594,0,94593.61088447549,94599.9940756917,94601.72893026711,94599.37868452421,94588.42404669341,94577.77694843708,4.673540157702519,8.863321532762345,-4.189781375059827,40.79161727446329,19.225714285713497,94597.4725,94655.29395763426,94539.65104236575,44.28543369925771,71.43494130842573,down,0,0,0,0,0,-1,94561.92,0.020331349327206448
2025-05-05 12:57:00,94561.09,94561.86,94544.68,94549.52,26,1595,0,94578.91392298367,94588.77761442689,94594.27051165754,94594.84607684019,94586.89839780348,94577.49578477103,0.1617457512038527,7.123006376450648,-6.961260625246795,38.270527287020954,18.50571428571441,94595.34150000001,94657.00434909682,94533.6786509032,17.38895219864638,45.79643350718845,down,0,0,0,0,0,-1,94549.52,0.019572510030420473
2025-05-05 12:58:00,94549.32,94556.22,94545.79,94545.79,24,1594,0,94567.87261532244,94579.22481122092,94587.3447242779,94590.38643349108,94585.28630377197,94577.18030432555,-3.6725290202739416,4.96389929710573,-8.636428317379671,37.51934641974741,18.95714285714348,94592.061,94657.01961059408,94527.10238940592,3.04345756198647,21.572614486630176,down,0,0,0,0,0,-1,94545.79,0.020050753034210705
2025-05-05 12:59:00,94545.54,94555.66,94544.23,94549.18,22,1595,0,94561.6417435483,94572.54818650516,94581.89262080962,94586.6403940828,94583.87037029071,94576.90169433228,-6.36431091792474,2.698257254099636,-9.062568172024376,38.69705266155868,18.680714285715244,94588.889,94655.78731431905,94521.99068568094,3.9024536023024403,8.11162112097842,up,0,0,0,0,0,-1,94549.18,0.019757669274038384
2025-05-05 13:00:00,94549.11,94562.18,94547.22,94556.16,30,1595,0,94559.81449569887,94568.90636728179,94578.21653212255,94583.86944916617,94582.78368910284,94576.69530931405,-7.843919972583535,0.5898218087630016,-8.433741781346537,41.1564608044776,19.236428571428405,94590.0855,94653.48131439608,94526.68968560392,6.425772808140256,4.457227990809713,up,0,0,1,0,0,-1,94556.16,0.020343918969878225
2025-05-05 13:01:00,94554.54,94561.72,94550.36,94554.1,29,1594,0,94557.90966379925,94565.6160634414,94574.7713132479,94581.1631356056,94581.65883854979,94576.47048036565,-9.078098918849719,-1.3437623367595426,-7.734336582090176,40.63828031810244,18.432142857143067,94590.9375,94651.73764469162,94530.13735530838,9.551865738265635,6.626697382902766,down,0,0,0,0,0,-1,94554.1,0.019493753160511353
2025-05-05 13:02:00,94557.48,94557.48,94551.6,94551.62,20,1595,0,94555.8131091995,94562.50582712109,94571.46398278391,94578.4773960051,94580.48084488117,94576.2232119043,-10.13942887482699,-3.1028956443730324,-7.036533230453958,39.985577408306796,17.773571428571554,94589.4865,94652.66018348487,94526.31281651513,10.423138725233024,8.800259090546296,down,0,0,0,0,0,-1,94551.62,0.0187977439504173
2025-05-05 13:03:00,94555.07,94555.07,94489.34,94489.37,34,1594,0,94533.665406133,94546.25342109418,94559.73627095764,94570.376723641,94576.9078705721,94575.35900084059,-15.821218112425413,-5.646560137983509,-10.174657974441903,27.880780395140306,21.687142857143563,94584.152,94661.43181655061,94506.87218344939,6.169930963105511,8.714978475534714,down,0,0,-1,1,1,-1,94489.37,0.022951939310362175
2025-05-05 13:04:00,94489.32,94490.32,94437.39,94458.45,56,1595,0,94508.59360408867,94526.74154973992,94545.26680367798,94560.20156694637,94572.262463883,94574.1957272004,-22.559016311526648,-9.029051372692138,-13.52996493883451,23.995142811175498,23.8257142857162,94577.269,94672.50089755199,94482.03710244801,6.152228979771685,7.581766222703396,down,0,0,0,1,1,-1,94458.45,0.025223486396099237
2025-05-05 13:05:00,94461.71,94464.39,94456.73,94460.58,22,1594,0,94492.58906939246,94512.03898313106,94533.16868886685,94551.14506086033,94567.88275941701,94573.06522245213,-27.410920697584515,-12.705425237670614,-14.705495459913902,24.77292207396478,23.841428571430566,94570.5885,94678.6973280673,94462.4796719327,7.374746217213115,6.565635386696759,up,0,0,1,1,1,-1,94460.58,0.025239553442748884
2025-05-05 13:06:00,94458.56,94459.31,94409.9,94427.01,51,1594,0,94470.72937959498,94493.14365354639,94518.00316188586,94539.86005532758,94562.3583374791,94571.61193665658,-33.57784384112165,-16.879908958360822,-16.697934882760826,21.106894170307584,25.28357142857359,94562.522,94687.77039767342,94437.27360232658,9.872978146165144,7.799984447716638,down,0,0,0,1,1,-1,94427.01,0.026775783145705445
2025-05-05 13:07:00,94423.46,94426.42,94413.13,94419.43,23,1594,0,94453.62958639665,94476.76284164719,94503.92128161647,94528.91186847961,94556.75330463679,94570.09768853066,-38.63149765622802,-21.230226697934263,-17.401270958293757,20.3737456579711,25.812857142858515,94553.5045,94692.65596695812,94414.35303304187,7.761542557058633,8.336422306812286,down,0,0,-1,1,0,-1,94419.43,0.027338501347507094
2025-05-05 13:08:00,94419.44,94425.84,94394.94,94396.68,35,1594,0,94434.6463909311,94458.96665461447,94488.6010985284,94516.89078952691,94550.47592014122,94568.37213939105,-43.96548286572215,-25.777277931491838,-18.188204934230313,18.317262857988368,26.88142857142936,94543.01599999999,94696.2721641441,94389.75983585588,4.153110447215951,7.262543716813233,down,0,0,0,1,0,-1,94396.68,0.028477091113193135
2025-05-05 13:09:00,94398.36,94423.72,94398.36,94414.02,25,1596,0,94427.7709272874,94448.9785091446,94477.94665588149,94507.53889956992,94545.12470758667,94566.83629720806,-46.26025209976069,-29.873872765145613,-16.38637933461508,24.567082464825347,24.226428571430525,94532.93149999999,94692.46173396258,94373.4012660374,5.107850918590104,5.67416797428822,up,0,0,0,1,0,-1,94414.02,0.025659778676334854
2025-05-05 13:10:00,94412.87,94417.83,94399.61,94417.81,27,1596,0,94424.45061819161,94442.05217377913,94469.35570504128,94499.38172688174,94540.13197395582,94565.35344847963,-47.22862968084519,-33.34482414828553,-13.883805532559656,25.90158957365088,24.167142857144686,94522.271,94682.69523007612,94361.84676992387,8.270937224256132,5.843966196687386,up,0,0,1,1,0,-1,94417.81,0.02559595785704486
2025-05-05 13:11:00,94413.19,94417.17,94411.42,94413.03,26,1595,0,94420.64374546107,94435.60280182821,94461.30917574967,94491.53156989248,94535.14758282031,94563.83779227585,-47.8304226041364,-36.24194383945571,-11.588478764680694,25.29380793906644,23.39214285714427,94511.586,94671.18036309704,94351.99163690295,11.623634346435752,8.334140829760655,down,0,0,0,1,0,-1,94413.03,0.024776392471615703
2025-05-05 13:12:00,94414.66,94466.23,94414.66,94459.0,39,1594,0,94433.42916364071,94440.80217919972,94460.97929349972,94488.57415444772,94532.16140310187,94562.79463016365,-44.089714238012675,-37.8114979191671,-6.278216318845573,39.89972702640667,26.447142857143522,94502.896,94653.36638182322,94352.42561817677,20.931993940842585,13.60885517051148,up,0,0,0,0,0,-1,94459.0,0.027998542073432414
2025-05-05 13:13:00,94457.32,94457.32,94427.57,94428.54,30,1594,0,94431.79944242715,94438.07725048867,94456.34510871404,94483.11650404337,94528.0978186665,94561.45876319686,-43.086370484059444,-38.86647243214557,-4.219898051913873,35.01474137946211,27.87571428571391,94492.6755,94633.40438791354,94351.94661208645,23.070637008688504,18.542088431988937,down,0,0,0,0,0,-1,94428.54,0.029520433425862472
2025-05-05 13:14:00,94427.61,94430.67,94427.61,94430.34,23,1594,0,94431.3129616181,94436.35786149118,94452.63009318347,94478.31864003942,94524.2641787188,94560.15409888644,-41.66567243769532,-39.426312433255525,-2.2393600044397957,35.517158951931506,27.025714285714326,94483.06999999999,94612.25442597883,94353.88557402116,26.540229133065548,23.51428669419887,up,0,0,0,0,0,-1,94430.34,0.028619736289961815
2025-05-05 13:15:00,94430.65,94434.86,94428.04,94432.61,23,1594,0,94431.74530774541,94435.52500338203,94449.77007987155,94474.16330912674,94520.66989720042,94558.88500337515,-39.89668482373236,-39.52038691135089,-0.37629791238146737,36.1871914446948,26.70142857142907,94475.758,94598.51065838562,94353.00534161438,21.49742920105629,23.702765114270104,up,0,0,-1,0,0,-1,94432.61,0.02827564394485027
2025-05-05 13:16:00,94432.6,94434.87,94428.9,94431.63,26,1594,0,94431.70687183028,94434.65944707493,94447.1786398899,94470.29664466067,94517.1781365259,94557.61878443611,-38.13423943017551,-39.24315741511582,1.1089179849403052,36.0132117929398,26.707857142858433,94469.2435,94586.44655174171,94352.04044825828,22.43801124698081,23.491889860367536,down,0,1,0,0,0,-1,94431.63,0.02828274503242021
2025-05-05 13:17:00,94428.02,94428.02,94380.36,94389.64,49,1596,0,94417.6845812202,94424.65512550273,94438.95883419135,94462.96422241878,94512.17664097586,94555.94735374521,-39.66845754712995,-39.328217441518646,-0.3402401056113007,29.474471502361837,25.675000000000832,94461.2495,94577.20135742679,94345.29764257322,18.175966549052973,20.70380233236335,down,0,-1,0,1,0,-1,94389.64,0.027201078423438028
2025-05-05 13:18:00,94389.64,94396.14,94380.54,94391.01,31,1594,0,94408.79305414681,94417.17843094657,94432.10900073544,94456.42292947162,94507.42500799641,94554.30618604626,-40.30913034478726,-39.52440002217237,-0.784730322614891,29.92154213755363,23.008571428572136,94453.5105,94566.32297289514,94340.69802710487,14.58484495148735,18.399607582507034,up,0,0,0,1,0,-1,94391.01,0.024375808065378406
2025-05-05 13:19:00,94390.3,94414.49,94385.69,94403.54,47,1594,0,94407.04203609788,94414.147668514,94428.0277149161,94451.61539042875,94503.3510861142,94552.80602499108,-39.35217449856282,-39.48995491745046,0.13778041888764392,34.03991969661605,24.518571428572095,94446.2285,94551.59548159876,94340.86151840123,15.945398356313376,16.23540328561789,up,0,1,0,0,0,-1,94403.54,0.02597208900065834
